bK,CostRate,Status,Range,pSizeM,pSizeSD,pSizeU,pSizeL,cPropM,cPropSD,cPropU,cPropL,cDegM,cDegSD,cDegU,cDegL,resM,resSD,rSizeM,rSizeSD,rSizeU,rSizeL
2.5,0.7,Social,2.0,1924.64,68.99634304465239,1938.163034849917,1911.1169651500834,0.00921498985,0.005567280690654225,0.01030615682315774,0.008123822876842258,0.0024597827980000005,0.0011903671673769351,0.002693090477484077,0.0022264751185159235,13.0,1.0312851474871093e-13,515.65,4.087480886805465,516.4511315388827,514.8488684611174
2.5,0.7,Social,4.0,1910.59,127.57537641201246,1935.5943145053996,1885.5856854946005,0.0085411192,0.00745283592160288,0.010001848210424848,0.007080390189575155,0.00246831431,0.0013952151347587122,0.002741771453638222,0.0021948571663617774,13.0,1.0309570852279833e-13,514.8,4.857983120596447,515.7521472028976,513.8478527971023
2.5,0.7,Social,6.0,1847.41,205.98441124698658,1887.782203060529,1807.0377969394715,0.008225591490000001,0.006830278481033587,0.00956430148328005,0.006886881496719947,0.0024992662199999995,0.0013000827952975994,0.002754077767580266,0.0022444546724197326,13.0,9.235124247777498e-14,512.01,6.882579458313574,513.3589607965433,510.66103920345665
2.5,0.7,Social,8.0,1884.05,260.9159613532466,1935.1885891277757,1832.9114108722245,0.009312938110000005,0.00825114872041698,0.010930133555066338,0.007695742664933669,0.0026430121650000003,0.0017246538538574162,0.0029810381116021803,0.0023049862183978213,13.0,1.0456104329722707e-13,512.79,9.099774722486266,514.5735230864183,511.0064769135817
2.5,0.7,Social,10.0,1883.72,338.7574466735273,1950.1152400212036,1817.3247599787967,0.00799096387,0.005614492642689224,0.009091384215793571,0.0068905435242064255,0.0024059629500000003,0.0012043980647362534,0.002642020634855273,0.002169905265144727,13.0,1.0091067792061007e-13,510.88,10.930946894025238,513.0224262398201,508.7375737601799
2.5,0.7,Social,12.0,1784.62,404.7197753577857,1863.9436189789346,1705.2963810210654,0.00904923219,0.007468627615515036,0.010513056315581531,0.007585408064418471,0.00254694019,0.0014801094542136741,0.0028370363146318447,0.0022568440653681545,13.0,9.460550124617982e-14,505.41,17.19889240619872,508.78092099560234,502.03907900439776
2.5,0.7,Social,14.0,1802.03,465.3069249908543,1893.2284821932774,1710.8315178067223,0.01095738504,0.010154043231152272,0.012947540958750213,0.008967229121249786,0.002826655511999998,0.001651976935564025,0.003150437044253579,0.0025028739797464173,13.0,9.978509740306764e-14,503.62,20.550805337017817,507.64788386315627,499.59211613684374
2.5,0.7,Social,16.0,1760.28,553.5235175170468,1868.768616748678,1651.7913832513218,0.0121792366,0.009240543509068628,0.013990349861820815,0.010368123338179179,0.0030994669700000004,0.001757405232610285,0.003443912068932779,0.0027550218710672217,13.0,1.074602365620342e-13,498.08,30.5347932693182,504.06470955553056,492.09529044446936
2.5,0.7,Social,18.0,1734.95,626.621409955119,1857.7655405141275,1612.1344594858724,0.013185942050000002,0.013230623586101671,0.015779096642631017,0.01059278745736898,0.002991558630000001,0.002131691625113701,0.0034093625144324354,0.0025737547455675657,13.0,1.0394427891841174e-13,493.34,35.538210422023226,500.305361305159,486.37463869484094
2.5,0.7,Social,20.0,1657.2,696.4146999765545,1793.6947741024846,1520.7052258975152,0.013898255400000002,0.013999483879316377,0.016642103842204044,0.011154406957795958,0.0034209036380000004,0.0026217246189125273,0.003934752225098228,0.002907055050901773,13.0,9.941226274478973e-14,482.24,48.577797397576596,491.76107340985436,472.71892659014566
2.5,0.7,Social,22.0,1742.44,739.5915105139067,1887.3972735312882,1597.482726468712,0.014237754839999997,0.02038011808284841,0.01823218461581319,0.010243325064186808,0.00309958956,0.0025468241083416035,0.0035987579166681647,0.002600421203331836,13.0,1.1623258372572605e-13,484.64,56.05506578356678,495.62659109534223,473.65340890465774
2.5,0.7,Social,24.0,1556.13,747.7532361155063,1702.6869423669891,1409.5730576330109,0.01470751321,0.01586480502050611,0.017816957880721122,0.011598068539278876,0.0034775496080000005,0.002409566872287225,0.003949816040527556,0.003005283175472445,13.0,1.0376593697773287e-13,467.11,65.62497923809195,479.9722596807408,454.24774031925926
2.5,0.7,Social,26.0,1450.67,824.7069519936563,1612.3095936457294,1289.0304063542706,0.01622239946875,0.027565220754905743,0.02162508350191681,0.010819715435583192,0.0037623163229166673,0.0047763672433076545,0.0046984671076828926,0.002826165538150443,13.0,1.1566393877490705e-13,438.1,120.31122142177763,461.6805662782713,414.51943372172866
2.5,0.7,Social,0.0,2085.01,39.7188337892209,2092.794748434886,2077.2252515651144,0.007912229970000005,0.005588760771556739,0.009007606961686345,0.00681685297831366,0.0022469996610000004,0.0010437833264862193,0.002451577435371324,0.0020424218866286767,14.0,0.0,519.16,2.81680670263332,519.712083973212,518.6079160267881
2.5,0.7,Social,2.0,2080.67,81.15169173040739,2096.5754394330693,2064.7645605669304,0.007374308829999999,0.005455261643649738,0.00844352047321343,0.006305097186786567,0.0022027785199999986,0.001180211961313999,0.0024340958156544817,0.001971461224345516,14.0,1.1340748025739854e-13,519.01,3.721545377931055,519.7394094965111,518.2805905034888
2.5,0.7,Social,4.0,2094.75,151.25637978030025,2124.395705913972,2065.1042940860284,0.008288620529999999,0.0065376931397507524,0.009569984849695843,0.007007256210304156,0.002348338200000001,0.0012528464296402018,0.002593891589962333,0.002102784810037668,14.0,1.0103951407087808e-13,518.89,4.2682431983194205,519.726560301195,518.0534396988048
2.5,0.7,Social,6.0,2090.87,216.03547478050075,2133.212175329269,2048.5278246707308,0.008360236859999998,0.0059395206790209,0.00952436153081365,0.007196112189186346,0.0024072211500000013,0.0012398148594063613,0.002650220399110154,0.002164221900889848,14.0,1.0598375491192799e-13,518.96,5.209452946327474,519.9810340234496,517.9389659765503
2.5,0.7,Social,8.0,2046.88,282.18262873464766,2102.1867793745278,1991.5732206254727,0.007380166270000001,0.005262989091479836,0.00841169318516932,0.006348639354830683,0.0023015545899999997,0.001313858618125846,0.00255906614926164,0.0020440430307383586,14.0,9.902890660435976e-14,515.84,8.2990601877562,517.4665859201834,514.2134140798165
2.5,0.7,Social,10.0,1981.33,318.2621705322818,2043.7082396805133,1918.9517603194863,0.009215315049999995,0.008307972325549341,0.010843647717107292,0.007586982382892697,0.0025547572000000013,0.0015532079033386212,0.002859180357505919,0.0022503340424940834,14.0,9.839493753133252e-14,514.87,8.78254518918064,516.5913472399168,513.1486527600831
2.5,0.7,Social,12.0,1953.65,374.2485366326997,2027.0013658852772,1880.298634114723,0.008873654790000001,0.006332378754940318,0.010114778229404785,0.007632531350595216,0.0024137810100000002,0.0013368518891841471,0.002675799167613292,0.002151762852386708,14.0,1.0591139418876649e-13,512.46,12.173265790247084,514.8459162711316,510.07408372886846
2.5,0.7,Social,14.0,2100.1,498.07527523254936,2197.720960874589,2002.479039125411,0.008254920139999998,0.0072419721542982905,0.009674320611142708,0.006835519668857289,0.0023967214709999986,0.001562661801489863,0.0027029975585095268,0.0020904453834904714,14.0,1.1440504902984302e-13,513.69,15.184001448893506,516.6660096215779,510.71399037842207
2.5,0.7,Social,16.0,1860.87,556.5836021314464,1969.958382316796,1751.781617683204,0.008922674719999999,0.007599389643654202,0.010412127732353506,0.007433221707646494,0.002614167650000001,0.0016166387717205938,0.002931023029357659,0.0022973122706423424,14.0,9.138584476560732e-14,504.14,22.99131140235372,508.6462142661402,499.6337857338597
2.5,0.7,Social,18.0,1896.6,640.691939715306,2022.1733136932169,1771.0266863067832,0.011046737620000005,0.009922838363261216,0.012991578216981095,0.009101897023018913,0.002713658999,0.0015967576293570193,0.0030266177460265093,0.00240070025197349,14.0,1.050467767299282e-13,502.66,27.082547886046466,507.9680818884928,497.35191811150736
2.5,0.7,Social,20.0,1891.13,679.2939836791038,2024.2691753427634,1757.990824657237,0.010454948300000004,0.009112965067850693,0.012241056646624494,0.008668839953375513,0.002754932580000001,0.0015492845923115626,0.0030585867826685344,0.002451278377331467,14.0,1.0537306789080219e-13,500.24,31.21990390760356,506.3589887742362,494.12101122576377
2.5,0.7,Social,22.0,1830.77,712.8260424308843,1970.4813381427005,1691.0586618572995,0.010037802080000002,0.008945360467441352,0.011791060528320824,0.00828454363167918,0.002568312860000001,0.0015048473877377773,0.002863257530546009,0.002273368189453992,14.0,1.1055166984906628e-13,493.2,40.31228100715711,501.1010619531912,485.29893804680876
2.5,0.7,Social,24.0,1840.54,836.1819967669549,2004.4286611111347,1676.6513388888654,0.01189120203,0.013968709569698808,0.014629018818306512,0.009153385241693485,0.0031611763000000005,0.002350805828681936,0.0036219257795206774,0.002700426820479325,14.0,1.140708423522466e-13,486.03,56.30549795535069,497.06567489945604,474.9943251005439
2.5,0.7,Social,26.0,1801.69,900.0851665090903,1978.1034523291823,1625.2765476708178,0.01079970156,0.013278084536956851,0.01340215832813921,0.00819724479186079,0.00287562932,0.002401251493535738,0.003346265968227628,0.002404992671772372,14.0,1.1673228509511336e-13,472.42,83.75120058840947,488.8349338110062,456.00506618899385
2.5,0.7,Social,28.0,1552.96,802.3884663360327,1710.2252508033835,1395.6947491966166,0.015532853595959597,0.02576338795498264,0.02058238488693956,0.010483322304979635,0.0039230443303030285,0.004125177207119535,0.004731564212260514,0.003114524448345546,14.0,1.1869902039288809e-13,458.83,89.85555686767513,476.44136566605965,441.2186343339404
2.5,0.7,Social,0.0,2258.47,41.74512733919561,2266.651894676024,2250.288105323976,0.006978606049999999,0.0045246502970055676,0.00786542121947202,0.0060917908805279775,0.002187205165,0.0010965156438537645,0.00240211828373902,0.0019722920462609795,15.0,0.0,521.95,2.896118091514916,522.5176287199118,521.3823712800884
2.5,0.7,Social,2.0,2269.66,83.87354840002969,2286.098913541632,2253.221086458368,0.007309203069999998,0.004398704900106746,0.008171333395083281,0.006447072744916718,0.002402413179999999,0.0011618781180271149,0.002630137108372089,0.0021746892516279095,15.0,1.1903285186913554e-13,521.53,2.8441343146905,522.0874400867958,520.9725599132041
2.5,0.7,Social,4.0,2271.26,148.98651691419,2300.4608209637204,2242.05917903628,0.0083587081,0.006899285118044629,0.009710943145710324,0.007006473054289678,0.0023471101000000004,0.0013393843450540135,0.002609624609846945,0.002084595590153056,15.0,1.1564905003727604e-13,521.9,3.3600595232822883,522.5585595703491,521.2414404296509
2.5,0.7,Social,6.0,2253.66,213.14983680334572,2295.436600674044,2211.8833993259564,0.006997333519999999,0.004848189894227864,0.00794756128578504,0.006047105754214957,0.0021438941599999997,0.0011533839931949367,0.002369953270483831,0.001917835049516167,15.0,1.15887314019827e-13,521.07,4.382362376618347,521.9289272493127,520.2110727506874
2.5,0.7,Social,8.0,2183.06,270.59779762741624,2236.096194182902,2130.023805817098,0.0084861012,0.00652145864483766,0.009764283617137059,0.007207918782862941,0.002491485320000001,0.0013467694831393875,0.0027554472903251817,0.0022275233496748207,15.0,1.0535382724787452e-13,519.94,5.0573115387525815,520.931214855274,518.9487851447261
2.5,0.7,Social,10.0,2194.57,346.6971506119199,2262.5213934101944,2126.618606589806,0.00801641545,0.005798302850577025,0.009152861934822834,0.006879968965177165,0.00233689101,0.0012454189242816973,0.0025809886356510854,0.002092793384348915,15.0,1.0405413149779867e-13,519.34,6.26453509847299,520.5678263269743,518.1121736730256
2.5,0.7,Social,12.0,2235.45,407.88407877382485,2315.393811056986,2155.5061889430135,0.008596892960000001,0.006383219362407432,0.009847980975442152,0.00734580494455785,0.00240787425,0.001083880700857675,0.0026203109653975807,0.002195437534602418,15.0,1.100053999603309e-13,518.97,7.99056318415667,520.5361216180671,517.4038783819328
2.5,0.7,Social,14.0,2214.59,474.7223344740426,2307.6338685565083,2121.546131443492,0.008246065920000005,0.005286619361318762,0.00928222428298878,0.007209907557011227,0.0024258039100000005,0.0010744235935224989,0.0026363870664054736,0.0022152207535945274,15.0,1.170787863477836e-13,517.7,10.466613587975816,519.7514185834343,515.6485814165657
2.5,0.7,Social,16.0,2140.41,510.1453168886629,2240.3966455870373,2040.4233544129627,0.008697234199999997,0.005219825058112517,0.009720301120019842,0.007674167279980153,0.0025814778700000013,0.0012060791716618016,0.002817865045760696,0.0023450906942393056,15.0,1.1441161181429407e-13,515.3,14.341896666759247,518.1109601158568,512.4890398841433
2.5,0.7,Social,18.0,2022.73,617.0510162593257,2143.6697778031694,1901.7902221968307,0.009855209439999995,0.008737466930188384,0.011567721503435971,0.008142697376564022,0.00254193168,0.0014383971941527216,0.002823852351824035,0.0022600110081759657,15.0,1.0077587363935021e-13,509.79,17.99738592129424,513.3174228499844,506.2625771500157
2.5,0.7,Social,20.0,2080.8,672.7107833086951,2212.6488917696847,1948.9511082303159,0.0099511525,0.007208922794422491,0.011364075415584743,0.00853822958441525,0.002641725399999999,0.0013222687319538295,0.0029008853112955147,0.002382565488704483,15.0,1.14569523248389e-13,509.62,20.794124170063046,513.6955734784854,505.5444265215146
2.5,0.7,Social,22.0,1929.56,791.9098168224701,2084.771473221864,1774.3485267781366,0.009484132969999998,0.008340162229683198,0.011118774742433878,0.007849491197566118,0.00237211776,0.001191057343218957,0.00260556071146448,0.00213867480853552,15.0,1.1537005385947936e-13,497.77,35.93851833339822,504.8138202146801,490.7261797853199
2.5,0.7,Social,24.0,1883.87,803.3928389252444,2041.3321042151279,1726.4078957848722,0.0098049991,0.010719091407144138,0.011905902427071185,0.007704095772928814,0.0025940078699999997,0.0017157035995679078,0.002930279598982352,0.0022577361410176487,15.0,1.2036925474464442e-13,492.15,49.11402549170654,501.77617218588273,482.5238278141173
2.5,0.7,Social,26.0,1826.77,782.5073511772681,1980.1386238042803,1673.4013761957196,0.010223176209999994,0.010119994318775813,0.012206658664500505,0.008239693755499482,0.002914903779999999,0.001954698446532952,0.0032980176386060503,0.002531789921393948,15.0,1.4052346003698324e-13,489.59,43.65503292863264,498.1462292958934,481.03377070410653
2.5,0.7,Social,28.0,1892.68,915.6151752187757,2072.1372781282494,1713.2227218717508,0.009159343479999995,0.009181316211883882,0.010958848404790871,0.007359838555209117,0.0026051539500000003,0.0020450561748099807,0.0030059775980605273,0.0022043303019394734,15.0,1.1472234326631069e-13,482.57,66.90026233132424,495.68221057599516,469.45778942400483
2.5,0.7,Social,30.0,1615.0,929.4343995303286,1797.1657963441062,1432.8342036558938,0.011729494122448982,0.015178456241056909,0.01470441690325367,0.008754571341644295,0.0029303125102040826,0.0027356749046335387,0.0034664949430825995,0.0023941300773255656,15.0,1.3801424370900747e-13,450.62,108.63634566755272,471.91233265999585,429.3276673400041
