coop_efficiency,cost_rate,sociality,res_mean,res_var_range,res_sd,pop_size_mean,pop_size_sd,pop_size_ub,pop_size_lb,coop_prop_mean,coop_prop_sd,coop_prop_ub,coop_prop_lb,coop_deg_mean,coop_deg_sd,coop_deg_ub,coop_deg_lb,range_size_mean,range_size_sd,range_size_ub,range_size_lb
0.0,0.0,Nonsocial,7.0,4.0,1.981412195834072,857.5,108.18733752154178,1007.437246,707.562754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.5,16.5,441.3674132821449,395.6325867178551
0.0,0.0,Nonsocial,7.0,6.0,1.5995957471967723,612.5,286.37824638055173,1009.3927100000001,215.60728999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,65.0,442.0837492932982,261.9162507067018
0.0,0.0,Nonsocial,7.0,8.0,1.0319869918027067,430.0,161.22034611053283,653.435896,206.56410400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5,42.5,333.4009129994642,215.5990870005358
0.0,0.0,Nonsocial,7.0,10.0,1.5980683965494096,419.5,72.8319984622144,520.438146,318.561854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,26.0,305.0334997173193,232.96650028268073
0.0,0.0,Nonsocial,7.0,12.0,5.080562222825344,532.0,214.96046148071045,829.914528,234.08547199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.5,40.5,374.6291053289012,262.3708946710988
0.0,0.0,Nonsocial,7.0,14.0,4.849182741885482,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0
0.0,0.0,Nonsocial,8.0,0.0,0.0,1032.5,34.64823227814083,1080.519118,984.480882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.5,4.5,464.7365672587668,452.2634327412332
0.0,0.0,Nonsocial,8.0,2.0,0.3382021023737134,987.5,19.091883092036785,1013.959514,961.040486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5,0.5,453.19295191764076,451.80704808235924
0.0,0.0,Nonsocial,8.0,4.0,1.5004028079319223,987.0,209.30360723121808,1277.074672,696.925328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,21.0,467.1039805409117,408.8960194590883
0.0,0.0,Nonsocial,8.0,6.0,3.0962013917137243,958.0,304.05591591021545,1379.39226,536.6077399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,40.0,491.4361534112604,380.5638465887396
0.0,0.0,Nonsocial,8.0,8.0,5.0501778444377585,985.5,605.9905114768712,1825.344574,145.65542600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.5,66.5,502.66260504622045,318.33739495377955
0.0,0.0,Nonsocial,8.0,10.0,1.2822391527324375,737.0,244.65894629054543,1076.073772,397.92622800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,44.0,457.97976875238646,336.02023124761354
0.0,0.0,Nonsocial,8.0,12.0,4.779186241615825,858.5,753.0687219636732,1902.18083,-185.18083000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,120.0,527.3084602337813,194.69153976621874
0.0,0.0,Nonsocial,8.0,14.0,3.088027237323207,487.0,155.56349186104046,702.59604,271.40396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5,42.5,370.4009129994642,252.5990870005358
