fname,coop_efficiency,cost_rate,res_mean,res_var_range,sociality,pop_size_mean,pop_size_sd,coop_num_mean,coop_num_sd,noncoop_num_mean,noncoop_num_sd,coop_prop_mean,coop_prop_sd,aver_coop_deg_mean,aver_coop_deg_sd
rdo_pfs_1301m0p0.csv,10,0.16,13,2,Social,1193.42,70.0180611620237,869.13,101.81530664230533,324.29,145.90236772955708,0.7326425300000003,0.10664376616032312,0.076379474,0.00958011140475934
rdo_pfs_130100p1.csv,10,0.16,13,4.6,Social,1201.48,99.24629906846843,912.7,120.61060978172357,288.78,136.87010578861208,0.7628511799999997,0.10586052188719787,0.07671581899999999,0.010449682101652421
rdo_pfs_130100p2.csv,10,0.16,13,7.2,Social,1183.98,149.95844407533357,902.42,136.88350720760533,281.56,150.5328126249147,0.76714385,0.10810710249351302,0.077390627,0.010654692185295878
rdo_pfs_130100p3.csv,10,0.16,13,9.8,Social,1208.2,197.4496483571537,907.51,169.7388067745633,300.69,179.27810882266218,0.75857836,0.12170319226115624,0.07661231499999999,0.011421035906707322
rdo_pfs_130100p4.csv,10,0.16,13,12.4,Social,1155.72,231.63608169591015,882.23,208.4105241240388,273.49,164.1098729633303,0.7673595300000006,0.11923616564467994,0.07798283800000001,0.01191596732286353
