fname,coop_efficiency,cost_rate,res_mean,res_var_range,sociality,pop_size_mean,pop_size_sd,coop_num_mean,coop_num_sd,noncoop_num_mean,noncoop_num_sd,coop_prop_mean,coop_prop_sd,aver_coop_deg_mean,aver_coop_deg_sd
cao_pfs_1301m0p0.csv,2.5,0.7,13,2,Social,1920.76,75.31028341387905,19.04,15.256010572422225,1901.72,76.45862154185627,0.009921685989999996,0.007856126626390002,0.00272592938,0.0013714174276233425
cao_pfs_1301m100.csv,2.5,0.7,11.7,2,Social,1688.46,73.37580312915482,0.55,4.647960343369465,1687.91,72.93709687813262,0.0003115018,0.002628159005836658,3.115018e-05,0.00026281590058366614
cao_pfs_1301m200.csv,2.5,0.7,10.4,2,Social,1462.4,78.098616757238,0.68,3.5330474441230173,1461.72,78.27226246063843,0.0004690581,0.00241093295951718,5.984399999999999e-05,0.0002806976411204517
cao_pfs_1301m300.csv,2.5,0.7,9.1,2,Social,1214.03,77.63973456831486,0.98,4.805258062841685,1213.05,77.5204599907129,0.0007939622,0.0038887452570040997,9.950767000000001e-05,0.0004574627433011644
cao_pfs_1301m400.csv,2.5,0.7,7.8,2,Social,977.62,61.387949990534814,1.57,10.411973488210219,976.05,63.39126138674021,0.0016858867000000002,0.011409702444405246,0.00019041134,0.0011700696957239272
