fname,coop_efficiency,cost_rate,res_mean,res_var_range,sociality,pop_size_mean,pop_size_sd,coop_num_mean,coop_num_sd,noncoop_num_mean,noncoop_num_sd,coop_prop_mean,coop_prop_sd,aver_coop_deg_mean,aver_coop_deg_sd
rdo_pfs_1301m0p0.csv,10,0.16,13,2,Social,1193.42,70.0180611620237,869.13,101.81530664230533,324.29,145.90236772955708,0.7326425300000003,0.10664376616032312,0.076379474,0.00958011140475934
rdo_pfs_1301m100.csv,10,0.16,11.7,2,Social,1080.38,67.20235986717411,830.94,101.52581599342754,249.44,139.931175001762,0.7739661999999999,0.1168015444395088,0.07789014000000001,0.011420308119797428
rdo_pfs_1301m200.csv,10,0.16,10.4,2,Social,957.07,64.58855873288954,752.82,93.80394124949865,204.25,121.43904610623355,0.79109054,0.11684397987322472,0.07993137300000003,0.010754412370225515
rdo_pfs_1301m300.csv,10,0.16,9.1,2,Social,837.35,62.078050415862315,630.2,81.81267097041344,207.15,110.7351353546841,0.7578539499999998,0.11937263337116748,0.076335287,0.012533063456351783
rdo_pfs_1301m400.csv,10,0.16,7.8,2,Social,697.75,60.756073812010804,505.19,90.74046628832265,192.56,119.36611366258472,0.7313278200000001,0.14875145426878483,0.07352159299999997,0.014990475818226028
